Ano;ProcessoSeletivo;Curso;SiglaModalidadeVaga;ModalidadeVaga;Semestre;NrVagas
2022;SISU - Ingresso Edição 1;SAÚDE COLETIVA - Bacharelado - (Noturno);AC/A0;Ampla Concorrência;2;5
2022;SISU - Ingresso Edição 1;SAÚDE COLETIVA - Bacharelado - (Noturno);L1;Egresso de Escola Pública - Renda Inferior;1;1
2022;SISU - Ingresso Edição 1;SAÚDE COLETIVA - Bacharelado - (Noturno);L10;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI - Pessoa com deficiência;1;1
2022;SISU - Ingresso Edição 1;SAÚDE COLETIVA - Bacharelado - (Noturno);L10;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI - Pessoa com deficiência;2;1
2022;SISU - Ingresso Edição 1;SAÚDE COLETIVA - Bacharelado - (Noturno);L13;Egresso de Escola Pública - Pessoa com deficiência;2;1
2022;SISU - Ingresso Edição 1;SAÚDE COLETIVA - Bacharelado - (Noturno);L14;Egresso de Escola Pública - Autodeclarado PPI - Pessoa com deficiência;1;1
2022;SISU - Ingresso Edição 1;SAÚDE COLETIVA - Bacharelado - (Noturno);L2;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI;1;1
2022;SISU - Ingresso Edição 1;SAÚDE COLETIVA - Bacharelado - (Noturno);L3/L5;Egresso de Escola Pública;2;1
2022;SISU - Ingresso Edição 1;SAÚDE COLETIVA - Bacharelado - (Noturno);L4/L6;Egresso de Escola Pública - Autodeclarado PPI;2;1
2022;SISU - Ingresso Edição 1;SAÚDE COLETIVA - Bacharelado - (Noturno);L9;Egresso de Escola Pública - Renda Inferior - Pessoa com deficiência;1;1
2022;SISU - Ingresso Edição 1;SERVIÇO SOCIAL - Bacharelado - (Noturno);AC/A0;Ampla Concorrência;1;4
2022;SISU - Ingresso Edição 1;SERVIÇO SOCIAL - Bacharelado - (Noturno);L1;Egresso de Escola Pública - Renda Inferior;1;1
2022;SISU - Ingresso Edição 1;SERVIÇO SOCIAL - Bacharelado - (Noturno);L10;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI - Pessoa com deficiência;1;1
2022;SISU - Ingresso Edição 1;SERVIÇO SOCIAL - Bacharelado - (Noturno);L2;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI;1;1
2022;SISU - Ingresso Edição 1;SERVIÇO SOCIAL - Bacharelado - (Noturno);L3/L5;Egresso de Escola Pública;1;1
2022;SISU - Ingresso Edição 1;SERVIÇO SOCIAL - Bacharelado - (Noturno);L4/L6;Egresso de Escola Pública - Autodeclarado PPI;1;1
2022;SISU - Ingresso Edição 1;TEATRO - Bacharelado Integral;AC/A0;Ampla Concorrência;1;3
2022;SISU - Ingresso Edição 1;TEATRO - Bacharelado Integral;L1;Egresso de Escola Pública - Renda Inferior;1;1
2022;SISU - Ingresso Edição 1;TEATRO - Bacharelado Integral;L2;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI;1;1
2022;SISU - Ingresso Edição 1;TEATRO - Bacharelado Integral;L4/L6;Egresso de Escola Pública - Autodeclarado PPI;1;1
2022;SISU - Ingresso Edição 1;TEATRO - Licenciatura Integral;AC/A0;Ampla Concorrência;1;2
2022;SISU - Ingresso Edição 1;TEATRO - Licenciatura Integral;L1;Egresso de Escola Pública - Renda Inferior;1;1
2022;SISU - Ingresso Edição 1;TEATRO - Licenciatura Integral;L2;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI;1;1
2022;SISU - Ingresso Edição 1;TEATRO - Licenciatura Integral;L4/L6;Egresso de Escola Pública - Autodeclarado PPI;1;1
2022;SISU - Ingresso Edição 1;ZOOTECNIA - Bacharelado - (Integral);AC/A0;Ampla Concorrência;1;3
2022;SISU - Ingresso Edição 1;ZOOTECNIA - Bacharelado - (Integral);AC/A0;Ampla Concorrência;2;4
2022;SISU - Ingresso Edição 1;ZOOTECNIA - Bacharelado - (Integral);L1;Egresso de Escola Pública - Renda Inferior;1;1
2022;SISU - Ingresso Edição 1;ZOOTECNIA - Bacharelado - (Integral);L10;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI - Pessoa com deficiência;1;1
2022;SISU - Ingresso Edição 1;ZOOTECNIA - Bacharelado - (Integral);L13;Egresso de Escola Pública - Pessoa com deficiência;2;1
2022;SISU - Ingresso Edição 1;ZOOTECNIA - Bacharelado - (Integral);L14;Egresso de Escola Pública - Autodeclarado PPI - Pessoa com deficiência;2;1
2022;SISU - Ingresso Edição 1;ZOOTECNIA - Bacharelado - (Integral);L2;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI;1;1
2022;SISU - Ingresso Edição 1;ZOOTECNIA - Bacharelado - (Integral);L3/L5;Egresso de Escola Pública;2;1
2022;SISU - Ingresso Edição 1;ZOOTECNIA - Bacharelado - (Integral);L4/L6;Egresso de Escola Pública - Autodeclarado PPI;2;1
2022;SISU - Ingresso Edição 1;ZOOTECNIA - Bacharelado - (Integral);L9;Egresso de Escola Pública - Renda Inferior - Pessoa com deficiência;1;1
2023;SISU - Ingresso Edição 1;ADMINISTRAÇÃO - Bacharelado - (Integral);AC/A0;Ampla Concorrência;1;6
2023;SISU - Ingresso Edição 1;ADMINISTRAÇÃO - Bacharelado - (Integral);AC/A0;Ampla Concorrência;2;6
2023;SISU - Ingresso Edição 1;ADMINISTRAÇÃO - Bacharelado - (Integral);L1;Egresso de Escola Pública - Renda Inferior;1;1
2023;SISU - Ingresso Edição 1;ADMINISTRAÇÃO - Bacharelado - (Integral);L10;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI - Pessoa com deficiência;1;1
2023;SISU - Ingresso Edição 1;ADMINISTRAÇÃO - Bacharelado - (Integral);L10;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI - Pessoa com deficiência;2;1
2023;SISU - Ingresso Edição 1;ADMINISTRAÇÃO - Bacharelado - (Integral);L13;Egresso de Escola Pública - Pessoa com deficiência;1;1
2023;SISU - Ingresso Edição 1;ADMINISTRAÇÃO - Bacharelado - (Integral);L13;Egresso de Escola Pública - Pessoa com deficiência;2;1
2023;SISU - Ingresso Edição 1;ADMINISTRAÇÃO - Bacharelado - (Integral);L14;Egresso de Escola Pública - Autodeclarado PPI - Pessoa com deficiência;1;1
2023;SISU - Ingresso Edição 1;ADMINISTRAÇÃO - Bacharelado - (Integral);L14;Egresso de Escola Pública - Autodeclarado PPI - Pessoa com deficiência;2;1
2023;SISU - Ingresso Edição 1;ADMINISTRAÇÃO - Bacharelado - (Integral);L2;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI;1;1
2023;SISU - Ingresso Edição 1;ADMINISTRAÇÃO - Bacharelado - (Integral);L3/L5;Egresso de Escola Pública;2;1
2023;SISU - Ingresso Edição 1;ADMINISTRAÇÃO - Bacharelado - (Integral);L4/L6;Egresso de Escola Pública - Autodeclarado PPI;2;1
2023;SISU - Ingresso Edição 1;ADMINISTRAÇÃO - Bacharelado - (Integral);L9;Egresso de Escola Pública - Renda Inferior - Pessoa com deficiência;1;1
2023;SISU - Ingresso Edição 1;ADMINISTRAÇÃO - Bacharelado - (Integral);L9;Egresso de Escola Pública - Renda Inferior - Pessoa com deficiência;2;1
2023;SISU - Ingresso Edição 1;ADMINISTRAÇÃO - Bacharelado - (Noturno);AC/A0;Ampla Concorrência;1;12
2023;SISU - Ingresso Edição 1;ADMINISTRAÇÃO - Bacharelado - (Noturno);AC/A0;Ampla Concorrência;2;12
2023;SISU - Ingresso Edição 1;ADMINISTRAÇÃO - Bacharelado - (Noturno);L1;Egresso de Escola Pública - Renda Inferior;1;2
2023;SISU - Ingresso Edição 1;ADMINISTRAÇÃO - Bacharelado - (Noturno);L1;Egresso de Escola Pública - Renda Inferior;2;1
2023;SISU - Ingresso Edição 1;ADMINISTRAÇÃO - Bacharelado - (Noturno);L10;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI - Pessoa com deficiência;1;2
2023;SISU - Ingresso Edição 1;ADMINISTRAÇÃO - Bacharelado - (Noturno);L10;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI - Pessoa com deficiência;2;1
2023;SISU - Ingresso Edição 1;ADMINISTRAÇÃO - Bacharelado - (Noturno);L13;Egresso de Escola Pública - Pessoa com deficiência;1;1
2023;SISU - Ingresso Edição 1;ADMINISTRAÇÃO - Bacharelado - (Noturno);L13;Egresso de Escola Pública - Pessoa com deficiência;2;2
2023;SISU - Ingresso Edição 1;ADMINISTRAÇÃO - Bacharelado - (Noturno);L14;Egresso de Escola Pública - Autodeclarado PPI - Pessoa com deficiência;1;1
2023;SISU - Ingresso Edição 1;ADMINISTRAÇÃO - Bacharelado - (Noturno);L14;Egresso de Escola Pública - Autodeclarado PPI - Pessoa com deficiência;2;2
2023;SISU - Ingresso Edição 1;ADMINISTRAÇÃO - Bacharelado - (Noturno);L2;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI;1;2
2023;SISU - Ingresso Edição 1;ADMINISTRAÇÃO - Bacharelado - (Noturno);L2;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI;2;1
2023;SISU - Ingresso Edição 1;ADMINISTRAÇÃO - Bacharelado - (Noturno);L3/L5;Egresso de Escola Pública;1;1
2023;SISU - Ingresso Edição 1;ADMINISTRAÇÃO - Bacharelado - (Noturno);L3/L5;Egresso de Escola Pública;2;2
2023;SISU - Ingresso Edição 1;ADMINISTRAÇÃO - Bacharelado - (Noturno);L4/L6;Egresso de Escola Pública - Autodeclarado PPI;1;1
2023;SISU - Ingresso Edição 1;ADMINISTRAÇÃO - Bacharelado - (Noturno);L4/L6;Egresso de Escola Pública - Autodeclarado PPI;2;2
2023;SISU - Ingresso Edição 1;ADMINISTRAÇÃO - Bacharelado - (Noturno);L9;Egresso de Escola Pública - Renda Inferior - Pessoa com deficiência;1;2
2023;SISU - Ingresso Edição 1;ADMINISTRAÇÃO - Bacharelado - (Noturno);L9;Egresso de Escola Pública - Renda Inferior - Pessoa com deficiência;2;1
2023;SISU - Ingresso Edição 1;ADMINISTRAÇÃO PÚBLICA E SOCIAL - Bacharelado - (Noturno);AC/A0;Ampla Concorrência;1;6
2023;SISU - Ingresso Edição 1;ADMINISTRAÇÃO PÚBLICA E SOCIAL - Bacharelado - (Noturno);AC/A0;Ampla Concorrência;2;6
2023;SISU - Ingresso Edição 1;ADMINISTRAÇÃO PÚBLICA E SOCIAL - Bacharelado - (Noturno);L1;Egresso de Escola Pública - Renda Inferior;1;1
2023;SISU - Ingresso Edição 1;ADMINISTRAÇÃO PÚBLICA E SOCIAL - Bacharelado - (Noturno);L10;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI - Pessoa com deficiência;1;1
2023;SISU - Ingresso Edição 1;ADMINISTRAÇÃO PÚBLICA E SOCIAL - Bacharelado - (Noturno);L10;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI - Pessoa com deficiência;2;1
2023;SISU - Ingresso Edição 1;ADMINISTRAÇÃO PÚBLICA E SOCIAL - Bacharelado - (Noturno);L13;Egresso de Escola Pública - Pessoa com deficiência;1;1
2023;SISU - Ingresso Edição 1;ADMINISTRAÇÃO PÚBLICA E SOCIAL - Bacharelado - (Noturno);L13;Egresso de Escola Pública - Pessoa com deficiência;2;1
2023;SISU - Ingresso Edição 1;ADMINISTRAÇÃO PÚBLICA E SOCIAL - Bacharelado - (Noturno);L14;Egresso de Escola Pública - Autodeclarado PPI - Pessoa com deficiência;1;1
2023;SISU - Ingresso Edição 1;ADMINISTRAÇÃO PÚBLICA E SOCIAL - Bacharelado - (Noturno);L14;Egresso de Escola Pública - Autodeclarado PPI - Pessoa com deficiência;2;1
2023;SISU - Ingresso Edição 1;ADMINISTRAÇÃO PÚBLICA E SOCIAL - Bacharelado - (Noturno);L2;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI;1;1
2023;SISU - Ingresso Edição 1;ADMINISTRAÇÃO PÚBLICA E SOCIAL - Bacharelado - (Noturno);L3/L5;Egresso de Escola Pública;2;1
2023;SISU - Ingresso Edição 1;ADMINISTRAÇÃO PÚBLICA E SOCIAL - Bacharelado - (Noturno);L4/L6;Egresso de Escola Pública - Autodeclarado PPI;2;1
2023;SISU - Ingresso Edição 1;ADMINISTRAÇÃO PÚBLICA E SOCIAL - Bacharelado - (Noturno);L9;Egresso de Escola Pública - Renda Inferior - Pessoa com deficiência;1;1
2023;SISU - Ingresso Edição 1;ADMINISTRAÇÃO PÚBLICA E SOCIAL - Bacharelado - (Noturno);L9;Egresso de Escola Pública - Renda Inferior - Pessoa com deficiência;2;1
2023;SISU - Ingresso Edição 1;AGRONOMIA - Bacharelado - (Integral);AC/A0;Ampla Concorrência;1;6
2023;SISU - Ingresso Edição 1;AGRONOMIA - Bacharelado - (Integral);AC/A0;Ampla Concorrência;2;7
2023;SISU - Ingresso Edição 1;AGRONOMIA - Bacharelado - (Integral);L1;Egresso de Escola Pública - Renda Inferior;1;1
2023;SISU - Ingresso Edição 1;AGRONOMIA - Bacharelado - (Integral);L10;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI - Pessoa com deficiência;1;1
2023;SISU - Ingresso Edição 1;AGRONOMIA - Bacharelado - (Integral);L10;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI - Pessoa com deficiência;2;1
2023;SISU - Ingresso Edição 1;AGRONOMIA - Bacharelado - (Integral);L13;Egresso de Escola Pública - Pessoa com deficiência;1;1
2023;SISU - Ingresso Edição 1;AGRONOMIA - Bacharelado - (Integral);L13;Egresso de Escola Pública - Pessoa com deficiência;2;1
2023;SISU - Ingresso Edição 1;AGRONOMIA - Bacharelado - (Integral);L14;Egresso de Escola Pública - Autodeclarado PPI - Pessoa com deficiência;1;1
2023;SISU - Ingresso Edição 1;AGRONOMIA - Bacharelado - (Integral);L14;Egresso de Escola Pública - Autodeclarado PPI - Pessoa com deficiência;2;1
2023;SISU - Ingresso Edição 1;AGRONOMIA - Bacharelado - (Integral);L2;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI;1;1
2023;SISU - Ingresso Edição 1;AGRONOMIA - Bacharelado - (Integral);L2;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI;2;1
2023;SISU - Ingresso Edição 1;AGRONOMIA - Bacharelado - (Integral);L3/L5;Egresso de Escola Pública;2;1
2023;SISU - Ingresso Edição 1;AGRONOMIA - Bacharelado - (Integral);L4/L6;Egresso de Escola Pública - Autodeclarado PPI;1;1
2023;SISU - Ingresso Edição 1;AGRONOMIA - Bacharelado - (Integral);L4/L6;Egresso de Escola Pública - Autodeclarado PPI;2;1
2023;SISU - Ingresso Edição 1;AGRONOMIA - Bacharelado - (Integral);L9;Egresso de Escola Pública - Renda Inferior - Pessoa com deficiência;1;1
2023;SISU - Ingresso Edição 1;AGRONOMIA - Bacharelado - (Integral);L9;Egresso de Escola Pública - Renda Inferior - Pessoa com deficiência;2;1
2023;SISU - Ingresso Edição 1;ARQUITETURA E URBANISMO - Bacharelado - (Integral);AC/A0;Ampla Concorrência;1;8
2023;SISU - Ingresso Edição 1;ARQUITETURA E URBANISMO - Bacharelado - (Integral);AC/A0;Ampla Concorrência;2;8
2023;SISU - Ingresso Edição 1;ARQUITETURA E URBANISMO - Bacharelado - (Integral);L1;Egresso de Escola Pública - Renda Inferior;1;1
2023;SISU - Ingresso Edição 1;ARQUITETURA E URBANISMO - Bacharelado - (Integral);L1;Egresso de Escola Pública - Renda Inferior;2;1
2023;SISU - Ingresso Edição 1;ARQUITETURA E URBANISMO - Bacharelado - (Integral);L10;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI - Pessoa com deficiência;1;1
2023;SISU - Ingresso Edição 1;ARQUITETURA E URBANISMO - Bacharelado - (Integral);L10;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI - Pessoa com deficiência;2;2
2023;SISU - Ingresso Edição 1;ARQUITETURA E URBANISMO - Bacharelado - (Integral);L13;Egresso de Escola Pública - Pessoa com deficiência;1;1
2023;SISU - Ingresso Edição 1;ARQUITETURA E URBANISMO - Bacharelado - (Integral);L13;Egresso de Escola Pública - Pessoa com deficiência;2;1
2023;SISU - Ingresso Edição 1;ARQUITETURA E URBANISMO - Bacharelado - (Integral);L14;Egresso de Escola Pública - Autodeclarado PPI - Pessoa com deficiência;1;1
2023;SISU - Ingresso Edição 1;ARQUITETURA E URBANISMO - Bacharelado - (Integral);L14;Egresso de Escola Pública - Autodeclarado PPI - Pessoa com deficiência;2;1
2023;SISU - Ingresso Edição 1;ARQUITETURA E URBANISMO - Bacharelado - (Integral);L2;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI;1;1
2023;SISU - Ingresso Edição 1;ARQUITETURA E URBANISMO - Bacharelado - (Integral);L2;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI;2;1
2023;SISU - Ingresso Edição 1;ARQUITETURA E URBANISMO - Bacharelado - (Integral);L3/L5;Egresso de Escola Pública;1;1
2023;SISU - Ingresso Edição 1;ARQUITETURA E URBANISMO - Bacharelado - (Integral);L3/L5;Egresso de Escola Pública;2;1
2023;SISU - Ingresso Edição 1;ARQUITETURA E URBANISMO - Bacharelado - (Integral);L4/L6;Egresso de Escola Pública - Autodeclarado PPI;1;1
2023;SISU - Ingresso Edição 1;ARQUITETURA E URBANISMO - Bacharelado - (Integral);L4/L6;Egresso de Escola Pública - Autodeclarado PPI;2;1
2023;SISU - Ingresso Edição 1;ARQUITETURA E URBANISMO - Bacharelado - (Integral);L9;Egresso de Escola Pública - Renda Inferior - Pessoa com deficiência;1;1
2023;SISU - Ingresso Edição 1;ARQUITETURA E URBANISMO - Bacharelado - (Integral);L9;Egresso de Escola Pública - Renda Inferior - Pessoa com deficiência;2;1
2023;SISU - Ingresso Edição 1;ARQUIVOLOGIA - Bacharelado - (Noturno);AC/A0;Ampla Concorrência;1;4
2023;SISU - Ingresso Edição 1;ARQUIVOLOGIA - Bacharelado - (Noturno);L1;Egresso de Escola Pública - Renda Inferior;1;1
2023;SISU - Ingresso Edição 1;ARQUIVOLOGIA - Bacharelado - (Noturno);L10;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI - Pessoa com deficiência;1;1
2023;SISU - Ingresso Edição 1;ARQUIVOLOGIA - Bacharelado - (Noturno);L2;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI;1;1
2023;SISU - Ingresso Edição 1;ARQUIVOLOGIA - Bacharelado - (Noturno);L3/L5;Egresso de Escola Pública;1;1
2023;SISU - Ingresso Edição 1;ARQUIVOLOGIA - Bacharelado - (Noturno);L4/L6;Egresso de Escola Pública - Autodeclarado PPI;1;1
2023;SISU - Ingresso Edição 1;ARTES VISUAIS - Bacharelado Integral;AC/A0;Ampla Concorrência;1;6
2023;SISU - Ingresso Edição 1;ARTES VISUAIS - Bacharelado Integral;L1;Egresso de Escola Pública - Renda Inferior;1;1
2023;SISU - Ingresso Edição 1;ARTES VISUAIS - Bacharelado Integral;L10;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI - Pessoa com deficiência;1;1
2023;SISU - Ingresso Edição 1;ARTES VISUAIS - Bacharelado Integral;L14;Egresso de Escola Pública - Autodeclarado PPI - Pessoa com deficiência;1;1
2023;SISU - Ingresso Edição 1;ARTES VISUAIS - Bacharelado Integral;L2;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI;1;1
2023;SISU - Ingresso Edição 1;ARTES VISUAIS - Bacharelado Integral;L3/L5;Egresso de Escola Pública;1;1
2023;SISU - Ingresso Edição 1;ARTES VISUAIS - Bacharelado Integral;L4/L6;Egresso de Escola Pública - Autodeclarado PPI;1;1
2023;SISU - Ingresso Edição 1;ARTES VISUAIS - Bacharelado Integral;L9;Egresso de Escola Pública - Renda Inferior - Pessoa com deficiência;1;1
2023;SISU - Ingresso Edição 1;ARTES VISUAIS - Licenciatura Integral;AC/A0;Ampla Concorrência;1;6
2023;SISU - Ingresso Edição 1;ARTES VISUAIS - Licenciatura Integral;L1;Egresso de Escola Pública - Renda Inferior;1;1
2023;SISU - Ingresso Edição 1;ARTES VISUAIS - Licenciatura Integral;L10;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI - Pessoa com deficiência;1;1
2023;SISU - Ingresso Edição 1;ARTES VISUAIS - Licenciatura Integral;L14;Egresso de Escola Pública - Autodeclarado PPI - Pessoa com deficiência;1;1
2023;SISU - Ingresso Edição 1;ARTES VISUAIS - Licenciatura Integral;L2;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI;1;1
2023;SISU - Ingresso Edição 1;ARTES VISUAIS - Licenciatura Integral;L3/L5;Egresso de Escola Pública;1;1
2023;SISU - Ingresso Edição 1;ARTES VISUAIS - Licenciatura Integral;L4/L6;Egresso de Escola Pública - Autodeclarado PPI;1;1
2023;SISU - Ingresso Edição 1;ARTES VISUAIS - Licenciatura Integral;L9;Egresso de Escola Pública - Renda Inferior - Pessoa com deficiência;1;1
2023;SISU - Ingresso Edição 1;BIBLIOTECONOMIA - Bacharelado - (Integral);AC/A0;Ampla Concorrência;1;5
2023;SISU - Ingresso Edição 1;BIBLIOTECONOMIA - Bacharelado - (Integral);AC/A0;Ampla Concorrência;2;6
2023;SISU - Ingresso Edição 1;BIBLIOTECONOMIA - Bacharelado - (Integral);L1;Egresso de Escola Pública - Renda Inferior;1;1
2023;SISU - Ingresso Edição 1;BIBLIOTECONOMIA - Bacharelado - (Integral);L10;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI - Pessoa com deficiência;1;1
2023;SISU - Ingresso Edição 1;BIBLIOTECONOMIA - Bacharelado - (Integral);L10;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI - Pessoa com deficiência;2;1
2023;SISU - Ingresso Edição 1;BIBLIOTECONOMIA - Bacharelado - (Integral);L13;Egresso de Escola Pública - Pessoa com deficiência;1;1
2023;SISU - Ingresso Edição 1;BIBLIOTECONOMIA - Bacharelado - (Integral);L13;Egresso de Escola Pública - Pessoa com deficiência;2;1
2023;SISU - Ingresso Edição 1;BIBLIOTECONOMIA - Bacharelado - (Integral);L14;Egresso de Escola Pública - Autodeclarado PPI - Pessoa com deficiência;1;1
